frame,spot,x,y,width,height,confidence
26,24,658,999,69,32,0.8082101941108704
26,25,1726,823,75,33,0.8082008957862854
26,26,424,402,75,32,0.8073204755783081
26,27,354,911,72,33,0.8062281012535095
26,28,657,907,72,32,0.8062209486961365
26,29,1035,292,66,32,0.8057013154029846
26,30,574,306,75,32,0.8051429390907288
26,31,1042,733,75,32,0.8045872449874878
26,32,1725,729,72,32,0.8042911291122437
26,33,427,848,75,30,0.8038393259048462
26,34,351,496,72,33,0.8031474351882935
26,35,1824,697,66,32,0.8012298941612244
26,36,588,1031,78,32,0.8008741140365601
26,37,1486,226,75,33,0.8007892370223999
26,38,1822,442,69,32,0.800788164138794
26,39,1341,885,72,30,0.8007183074951172
26,40,582,692,78,32,0.8004814386367798
26,41,1728,855,72,30,0.800229549407959
26,42,189,147,78,32,0.8000904321670532
26,43,1725,699,72,32,0.7993716597557068
26,44,1725,604,78,33,0.7992751598358154
26,45,1723,410,75,32,0.7991257905960083
26,46,201,1008,72,32,0.7986647486686707
26,47,583,754,75,30,0.7985495328903198
26,48,1567,442,75,32,0.7985159158706665
26,49,1495,761,75,32,0.7981976866722107
26,50,121,532,75,35,0.7976186871528625
26,51,201,913,72,32,0.7974103689193726
26,52,1564,379,69,30,0.7973761558532715
26,53,657,969,72,32,0.7963045239448547
26,54,1824,729,66,30,0.7956020832061768
26,55,1572,886,78,32,0.7948465943336487
26,56,429,943,72,30,0.7948256134986877
26,57,1725,667,72,32,0.7942648530006409
26,58,421,211,75,35,0.7932334542274475
26,59,192,341,72,32,0.7931084632873535
26,60,1566,286,72,33,0.7920775413513184
26,61,802,202,75,30,0.791790246963501
26,62,349,432,75,32,0.7917084693908691
26,63,1498,885,75,30,0.7912977337837219
26,64,126,946,72,33,0.7909181118011475
26,65,1497,729,78,32,0.7908757925033569
26,66,1729,885,69,30,0.7904965281486511
26,67,1345,762,63,30,0.7901769876480103
26,68,358,1036,75,32,0.7899558544158936
26,69,118,436,75,32,0.7898316383361816
26,70,1722,316,72,32,0.7895960807800293
26,71,118,467,69,33,0.7893369197845459
26,72,126,977,72,32,0.789298415184021
26,73,361,1065,75,28,0.7892218232154846
26,74,426,693,72,33,0.7891561388969421
26,75,1825,576,69,28,0.7882895469665527
26,76,127,916,75,33,0.7882682085037231
26,77,817,936,69,33,0.7880417704582214
26,78,1042,826,75,32,0.7878366708755493
26,79,1569,637,72,33,0.7870026230812073
26,80,1824,635,66,32,0.7864359617233276
26,81,120,498,72,32,0.7859401106834412
26,82,574,172,69,30,0.7855390906333923
26,83,1041,796,72,33,0.7854651212692261
26,84,352,819,75,32,0.7853198051452637
26,85,1569,761,72,32,0.7846097946166992
26,86,657,876,72,32,0.7845770716667175
26,87,354,849,72,32,0.784153163433075
26,88,1266,351,72,32,0.7841055393218994
26,89,1821,410,72,32,0.7838646173477173
26,90,1497,605,78,33,0.7837921977043152
26,91,1105,672,69,32,0.7833262085914612
26,92,1338,476,72,32,0.7824804186820984
26,93,585,939,78,30,0.7824389934539795
26,94,583,846,75,32,0.7821875810623169
26,95,571,223,69,35,0.7821438908576965
26,96,883,935,69,32,0.7814687490463257
26,97,1723,473,75,32,0.779463529586792
26,98,1494,824,78,32,0.7793809175491333
26,99,1818,194,72,30,0.7776404619216919
26,100,1824,604,66,32,0.7769558429718018
26,101,816,842,72,32,0.7759772539138794
26,102,1269,824,72,32,0.7759191989898682
26,103,1494,474,72,33,0.7744621634483337
27,1,190,372,69,32,0.826785683631897
27,2,424,431,75,32,0.8245587944984436
27,3,1269,855,72,33,0.8207952976226807
27,4,574,306,75,32,0.8202305436134338
27,5,354,880,72,30,0.8199878334999084
27,6,427,723,75,33,0.8180591464042664
27,7,349,594,69,32,0.8167006969451904
27,8,351,562,72,35,0.8162298202514648
27,9,1722,347,78,33,0.8155853152275085
27,10,352,756,75,32,0.8152866363525391
27,11,808,481,75,32,0.8151324987411499
27,12,879,841,72,32,0.8149915933609009
27,13,195,530,72,35,0.8141600489616394
27,14,880,812,69,32,0.8130941390991211
27,15,423,527,72,35,0.8122147917747498
27,16,118,436,75,32,0.8117008209228516
27,17,345,339,78,33,0.811681866645813
27,18,426,847,72,32,0.8116518259048462
27,19,427,786,69,30,0.8114765286445618
27,20,190,435,69,30,0.811165452003479
27,21,351,495,72,32,0.8090530037879944
27,22,657,999,72,32,0.808975100517273
27,23,1828,885,63,32,0.8089621067047119
27,24,1726,855,69,30,0.8078992962837219
27,25,1726,823,75,33,0.8070141077041626
27,26,354,911,72,33,0.806876540184021
27,27,1341,638,72,32,0.8067730665206909
27,28,1827,854,66,32,0.8067172169685364
27,29,1827,792,66,32,0.8061842918395996
27,30,583,754,75,30,0.8057774305343628
27,31,424,401,75,33,0.805391788482666
27,32,1335,382,72,32,0.8048216700553894
27,33,585,1031,78,32,0.8044098019599915
27,34,1042,733,75,32,0.80439692735672
27,35,1725,604,78,33,0.8040799498558044
27,36,1486,226,75,33,0.8019777536392212
27,37,1725,729,72,32,0.8009390830993652
27,38,657,969,72,32,0.7999563813209534
27,39,201,1008,72,32,0.7994261384010315
27,40,804,202,78,30,0.79935222864151
27,41,1036,292,69,32,0.7992397546768188
27,42,423,143,72,30,0.7988429069519043
27,43,426,693,72,33,0.7981926202774048
27,44,1725,699,72,32,0.7979482412338257
27,45,1495,730,75,33,0.7979141473770142
27,46,1494,761,78,32,0.7979119420051575
27,47,190,340,69,33,0.7975868582725525
27,48,1569,442,72,32,0.7973183393478394
27,49,201,913,72,32,0.7972844243049622
27,50,1725,667,72,32,0.7971848249435425
27,51,1723,410,75,32,0.797095537185669
27,52,1824,729,66,30,0.7966074347496033
27,53,586,939,75,32,0.7964582443237305
27,54,580,692,75,32,0.796455979347229
27,55,1824,697,66,32,0.7959499359130859
27,56,1729,885,69,30,0.7957738637924194
27,57,1341,885,72,30,0.7945812940597534
27,58,430,942,75,32,0.7945090532302856
27,59,120,530,78,35,0.7940822839736938
27,60,126,977,72,32,0.7938395738601685
27,61,1566,379,72,30,0.7935459613800049
27,62,657,907,72,32,0.7935091257095337
27,63,358,1036,75,32,0.7930759191513062
27,64,1572,886,78,32,0.7927722930908203
27,65,1566,286,72,33,0.7924127578735352
27,66,421,210,75,33,0.7921764850616455
27,67,186,146,72,30,0.7915626764297485
27,68,354,848,72,33,0.7904022336006165
27,69,118,466,69,32,0.7900490760803223
27,70,126,946,72,33,0.7900311946868896
27,71,120,498,72,32,0.7899311780929565
27,72,1722,316,72,32,0.7892457246780396
27,73,349,432,75,32,0.7892221212387085
27,74,574,171,69,32,0.7890872359275818
27,75,1497,885,72,30,0.7889249920845032
27,76,582,876,78,32,0.7883613109588623
27,77,1042,826,75,32,0.7882091403007507
27,78,1345,763,63,32,0.7878299951553345
27,79,1822,442,69,32,0.7872151136398315
27,80,127,914,75,33,0.7870408296585083
27,81,1825,576,69,28,0.787039041519165
27,82,1041,796,72,33,0.7869421243667603
27,83,882,935,72,32,0.7865264415740967
27,84,1569,637,72,33,0.7859011292457581
27,85,360,1064,72,30,0.7858202457427979
27,86,1266,351,72,32,0.7850243449211121
27,87,1105,672,69,32,0.7847133874893188
27,88,354,818,72,33,0.784235954284668
27,89,585,846,78,32,0.7841315269470215
27,90,817,936,69,33,0.7836593389511108
27,91,1818,194,72,28,0.7836289405822754
27,92,1569,761,72,32,0.7826251983642578
27,93,1824,635,66,32,0.7822623252868652
27,94,1494,824,78,32,0.7805323600769043
27,95,1723,473,75,32,0.7793379426002502
27,96,816,842,72,32,0.7773761749267578
27,97,1338,475,72,33,0.7769389748573303
27,98,1494,605,78,33,0.7761983275413513
27,99,1269,824,72,32,0.7761123180389404
27,100,1824,604,66,32,0.774117648601532
28,1,424,430,75,33,0.8243716359138489
28,2,427,723,75,32,0.8240135908126831
28,3,354,880,72,32,0.8235161304473877
28,4,880,841,69,32,0.8193910121917725
28,5,1270,855,75,33,0.8185432553291321
28,6,880,811,69,30,0.8177180886268616
28,7,352,756,75,32,0.8172935247421265
28,8,1723,347,81,33,0.8151789307594299
28,9,1827,791,66,30,0.8151196837425232
28,10,808,481,75,32,0.8149697780609131
28,11,190,372,69,32,0.8144692182540894
28,12,424,400,75,32,0.8143441081047058
28,13,574,304,75,32,0.8133413791656494
28,14,429,785,72,32,0.8114270567893982
28,15,1336,382,75,32,0.8107683658599854
28,16,658,999,69,32,0.8106645941734314
28,17,352,594,69,30,0.8099608421325684
28,18,351,494,72,33,0.8098398447036743
28,19,1044,733,78,32,0.8095893263816833
28,20,586,939,75,32,0.8093146681785583
28,21,424,526,75,37,0.8089532852172852
28,22,1728,823,72,33,0.8088712692260742
28,23,195,530,72,35,0.8079277276992798
28,24,1827,854,66,32,0.8076965808868408
28,25,351,562,72,35,0.8076774477958679
28,26,346,338,75,32,0.8076452016830444
28,27,1728,855,72,30,0.8074360489845276
28,28,1824,697,66,32,0.8072823882102966
28,29,1828,885,63,30,0.8072388768196106
28,30,426,692,72,32,0.8070979118347168
28,31,1341,638,72,32,0.8069107532501221
28,32,427,847,75,32,0.8062956929206848
28,33,1495,761,75,32,0.8059141039848328
28,34,354,911,72,33,0.8052312135696411
28,35,1725,729,72,32,0.8036304712295532
28,36,1725,699,72,32,0.8036073446273804
28,37,1338,475,72,33,0.8035925626754761
28,38,192,434,72,32,0.8031080961227417
28,39,423,141,72,30,0.802222728729248
28,40,585,876,78,32,0.8020604848861694
28,41,201,1008,72,32,0.8011705279350281
28,42,421,209,75,33,0.8002005815505981
28,43,118,435,75,33,0.7999094724655151
28,44,1824,729,66,30,0.7997769713401794
28,45,430,943,75,30,0.7996584177017212
28,46,1498,729,75,32,0.7986317873001099
28,47,201,913,72,32,0.7985270023345947
28,48,1723,410,75,32,0.7984853982925415
28,49,1489,225,75,32,0.7981526851654053
28,50,1725,604,78,33,0.7978684306144714
28,51,126,977,72,33,0.7978335618972778
28,52,1725,667,72,32,0.797822117805481
28,53,657,968,72,33,0.7976052761077881
28,54,1569,442,72,32,0.7959286570549011
28,55,349,432,75,33,0.7953991889953613
28,56,120,530,78,35,0.7949039936065674
28,57,1036,292,69,32,0.7941544651985168
28,58,127,914,75,33,0.7936186194419861
28,59,1729,885,69,30,0.793433427810669
28,60,583,754,75,30,0.7934265732765198
28,61,1341,885,72,32,0.7927694320678711
28,62,883,934,69,33,0.7925624251365662
28,63,574,171,69,32,0.7924922704696655
28,64,354,848,72,33,0.7921111583709717
28,65,1572,885,78,30,0.791761040687561
28,66,655,906,69,33,0.790890634059906
28,67,1500,885,72,30,0.7906624674797058
28,68,354,818,72,33,0.7902620434761047
28,69,582,692,78,32,0.7897562384605408
28,70,805,201,75,32,0.7897183895111084
28,71,586,845,75,33,0.7895126342773438
28,72,1825,576,69,28,0.7892264127731323
28,73,1722,316,72,32,0.7892016172409058
28,74,1822,442,69,32,0.7887527942657471
28,75,1566,286,72,33,0.7885847687721252
28,76,1569,637,72,32,0.7885793447494507
28,77,127,946,75,33,0.7884408235549927
28,78,1042,826,75,32,0.7876016497612
28,79,1566,379,72,30,0.7875769138336182
28,80,358,1036,75,32,0.7872315645217896
28,81,190,340,69,33,0.7869027853012085
28,82,1497,474,72,33,0.7868821620941162
28,83,819,936,72,33,0.7864218950271606
28,84,1569,761,72,32,0.7860187292098999
28,85,120,497,72,33,0.78524249792099
28,86,118,466,69,32,0.785180926322937
28,87,361,1064,75,30,0.7850695848464966
28,88,586,1031,81,32,0.7847284078598022
28,89,1824,635,66,32,0.7844853401184082
28,90,1041,796,72,33,0.7836116552352905
28,91,1267,351,75,32,0.7811704277992249
28,92,1494,823,78,30,0.7811304926872253
28,93,817,842,75,32,0.7802287936210632
28,94,1345,762,63,30,0.7789356708526611
28,95,1497,605,78,33,0.7788210511207581
28,96,1818,194,72,28,0.7786703705787659
28,97,1107,671,72,33,0.7786538004875183
28,98,1723,473,75,32,0.7782845497131348
28,99,1824,604,66,32,0.7768764495849609
28,100,184,145,69,32,0.7758030891418457
28,101,1822,412,69,32,0.7754958868026733
28,102,126,882,72,33,0.7736969590187073
28,103,1728,792,72,32,0.7736784219741821
28,104,1572,853,78,33,0.7736244797706604
